{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-4860, -4860]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-4982, -4982]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5027, -5027]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5072, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5072, -5072]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5239, -5239]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5329, -5329]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5496, -5496]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-551, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5541, -5541]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5631, -5631]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5798, -5798]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5843, -5843]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5888, -5894]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-5888, -9990]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6055, -6055]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6084, -9891]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6100, -9990]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6145, -6145]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6145, -6150]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6267, -6267]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6402, -6402]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6467, -6497]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6467, -6659]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6524, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6524, -6524]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6524, -6713]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6524, -8199]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6569, -6569]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6659, -6659]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6778, -6781]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6781, -6781]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6826, -6826]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6871, -6871]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-6916, -6916]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-703, -703]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7038, -7273]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7083, -7083]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7087, -9240]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7128, -7128]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7159, -7382]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7173, -7173]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7295, -7295]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7318, -7382]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7340, -7340]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -7382]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -7638]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -8439]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -9174]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -9240]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7382, -9942]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7402, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7418, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7422, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7430, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7430, -7430]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7440, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7552, -7552]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7637, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7642, -7642]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7642, -7719]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7687, -7687]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-774, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7809, -7809]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7854, -7854]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7944, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-7951, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8156, -8156]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8208, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8323, -8323]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8368, -8368]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8416, -9184]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8580, -8580]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8625, -8625]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8625, -9839]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8715, -8715]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8786, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-8972, -8972]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9139, -9139]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-915, -1036]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-915, -915]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9168, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9184, -9184]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9232, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9351, -9351]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9396, -9396]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9441, -9441]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9486, -9486]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9586, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-960, -960]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9653, -9653]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9686, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9734, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9743, -9990]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9745, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9746, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9752, -9878]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9767, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9792, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9802, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9803, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9843, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9860, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9865, -9865]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9889, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9903, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9909, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9910, -9910]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9911, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9922, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9935, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9936, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9938, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9939, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9941, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9942, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9950, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9952, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9953, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9961, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9962, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9966, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9973, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9982, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9986, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9987, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9990, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9990, -9990]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9998, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[-9999, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[113, 113]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1308, 1308]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1353, 1353]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1398, 1398]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1565, -10000]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1610, 1610]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1822, 1822]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[1867, 1867]' [Op:HistogramFixedWidth]23
{{function_node __wrapped__HistogramFixedWidth_device_/job:localhost/replica:0/task:0/device:CPU:0}} value_range should satisfy value_range[0] < value_range[1], but got '[2031, -4468]' [Op:HistogramFixedWidth]23
